PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2025-09-30,LORETO,MAYNAS,PUNCHANA,MAC - LORETO,OPERATIVO,08:30 a 16:30,Avenida La Marina Nº  1338,16. Reporte III Trimestre 2025.csv
2025-09-30,LORETO,MAYNAS,IQUITOS,AGENTE RENIEC - OR IQUITOS,OPERATIVO,08:45 a 16:45,Jirón Próspero Nº 201,16. Reporte III Trimestre 2025.csv
2025-09-30,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,PANP SOPLIN VARGAS,OPERATIVO,08:45 a 16:45,Plaza de armas S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,LORETO,MARISCAL RAMON CASTILLA,SANTA ROSA DE LORETO,PAP SANTA ROSA DE LORETO,OPERATIVO,08:45 a 16:45,Calle mi Perú S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,CHIMBOTE,OR SANTA,OPERATIVO,08:45 a 16:45,Jirón Enrique Palacios Nº 504-506 esquina con Jr. Ladislao Espinar Nº 401,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,CHIMBOTE,AGENTE RENIEC - MEGA PLAZA CHIMBOTE,OPERATIVO,08:45 a 16:45,"Mz. B Lt. 1-A-1-A2 Sector Parque Gran Chavín, Centro Comercial Megaplaza Chimbote",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,CHIMBOTE,MAC - ANCASH,OPERATIVO,08:30 a 16:30,"Mz. B Lt. 1-A-1-A2 Sector Parque Gran Chavín, Centro Comercial Megaplaza Chimbote",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,NUEVO CHIMBOTE,AG NUEVO CHIMBOTE,OPERATIVO,08:45 a 16:45,Mz. 74-75 Lt. 1 del Centro Cívico de la Municipalidad Distrital de Nuevo Chimbote,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARAZ,HUARAZ,AG HUARAZ,OPERATIVO,08:45 a 16:45,"Jirón Agustin Loly N° 756, Mz. 29A Lt. 27, Barrio La Soledad Alta, intersección con Jr. Agustin Mejía",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUAYLAS,CARAZ,AG HUAYLAS,OPERATIVO,08:45 a 16:45,Jirón Raimondi N° 215,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARI,HUARI,AG HUARI,OPERATIVO,08:45 a 16:45,Jirón Libertad Mz. P2 Lt. 003,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,POMABAMBA,POMABAMBA,AG POMABAMBA,OPERATIVO,08:45 a 16:45,Jirón Huaraz Nº 369,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SIHUAS,SIHUAS,AG SIHUAS,OPERATIVO,08:45 a 16:45,"Jirón Gomes Arias 106, Barrio Pingullo Alto",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,PALLASCA,PAMPAS,AG PAMPAS,OPERATIVO,08:45 a 16:45,Calle Plaza de Armas S/N - Municipalidad Distrital de Pampas - 1er piso,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,CASMA,CASMA,PAP CASMA,OPERATIVO,08:45 a 16:45,Sector Hijuela Mz. C Lt. 13 del Centro Cívico de la Municipalidad Provincial de Casma,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARMEY,HUARMEY,PAP HUARMEY,OPERATIVO,08:45 a 16:45,1er. Pabellón S/N del Centro Cívico de la Municipalidad Provincial de Huarmey,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,RECUAY,RECUAY,PAP RECUAY,OPERATIVO,08:45 a 16:45,Calle Plaza de Armas Nº 180 Municipalidad Distrital de Recuay,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,CARHUAZ,CARHUAZ,PAP CARHUAZ,OPERATIVO,08:45 a 16:45,Avenida La Merced Nº 1006,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,YUNGAY,YUNGAY,PAP YUNGAY,OPERATIVO,08:45 a 16:45,Avenida Arias Grazziani Lt. 1-2 Centro Cívico de la Municipalidad Provincial de Yungay,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,PAP CARLOS FERMÍN FITZCARRALD,OPERATIVO,08:45 a 16:45,Avenida Ramón Castilla N° 320 - 1er. piso Centro Cívico de la Municipalidad Provincial de C. F. Fitzcarrald,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,PAP MARISCAL LUZURIAGA,OPERATIVO,08:45 a 16:45,"Jirón San Pablo S/N, Centro Cívico de la Municipalidad Provincial de Mariscal Luzuriaga",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,CHIMBOTE,ORA HOSPITAL LA CALETA (Chimbote),OPERATIVO,08:45 a 16:30,Avenida Malecon Grau S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,CHIMBOTE,ORA HOSPITAL ESSALUD III CHIMBOTE,OPERATIVO,08:45 a 16:30,Avenida Circunvalación Nº 119 Urb. Laderas del Norte,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,SANTA,NUEVO CHIMBOTE,ORA HOSPITAL ELEAZAR GUZMÁN BARRÓN (Nuevo Chimbote),OPERATIVO,08:45 a 16:30,"Avenida Brasil S/N, Urb. Santa Cristina (Hospital Regional Eleazar Guzmán Barrón puerta de Emergencia)",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARAZ,HUARAZ,ORA HOSPITAL VÍCTOR RAMOS GUARDIA (Huaraz),OPERATIVO,08:45 a 16:30,"Avenida Mariscal Luzuriaga cdra. 01, cruce con Jr. Pedro Villón cdra. 10",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUAYLAS,CARAZ,ORA HOSPITAL DE APOYO CARAZ,OPERATIVO,08:45 a 16:30,Avenida 9 de Octubre S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARI,HUARI,ORA HOSPITAL DE APOYO HUARI,OPERATIVO,08:45 a 16:30,Avenida Circunvalación Baja S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,CORONGO,CORONGO,PANP CORONGO,DESPLAZAMIENTO,08:45 a 16:45,"Jirón Grau N° 206, primer piso de la Municipalidad Provincial de Corongo",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,PALLASCA,CABANA,PANP PALLASCA,DESPLAZAMIENTO,08:45 a 16:45,"Avenida Plaza de Armas N° 103, primer piso de la Municipalidad Provincial de Pallasca",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,AIJA,AIJA,PANP AIJA,DESPLAZAMIENTO,08:45 a 16:45,"Jirón Gavino Uribe S/N Plaza de Armas, 1er piso de la Municipalidad Provincial de Aija",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,BOLOGNESI,CHIQUIAN,PANP BOLOGNESI,DESPLAZAMIENTO,08:45 a 16:45,"Jirón Tacna 320, primer piso del Centro Cívico de la Municipalidad Distrital de Chiquian",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,YUNGAY,YANAMA,AG YANAMA,DESPLAZAMIENTO,08:45 a 16:45,Jirón Yungay S/N cdra. 03,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,MARISCAL LUZURIAGA,LLUMPA,PANP LLUMPA,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,ASUNCION,CHACAS,PANP ASUNCIÓN,DESPLAZAMIENTO,08:45 a 16:45,Jirón Coliseo de Chacas S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARI,CHAVIN DE HUANTAR,PANP CHAVÍN DE HUANTAR,DESPLAZAMIENTO,08:45 a 16:45,"Jirón San Martin S/N, 1er piso del Centro Cívico de la Municipalidad Distrital de Chavin de Huantar",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARI,SAN MARCOS,PANP SAN MARCOS,DESPLAZAMIENTO,08:45 a 16:45,"Jirón Progreso 332, Plaza de Armas de San Marcos",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUACAYBAMBA,HUACAYBAMBA,PANP HUACAYBAMBA,DESPLAZAMIENTO,08:45 a 16:45,"Avenida El Ejercito S/N Barrio San Pedro, 1er piso Municipalidad Provincial de Huacaybamba",16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,ANTONIO RAIMONDI,LLAMELLIN,PANP ANTONIO RAIMONDI,DESPLAZAMIENTO,08:45 a 16:45,Jirón Simón Bolívar N° 229,16. Reporte III Trimestre 2025.csv
2025-09-30,ANCASH,HUARI,UCO,PANP UCO,DESPLAZAMIENTO,08:45 a 16:45,"Jirón Nicolas de Piérola S/N Plaza de Armas, 1er piso de la Municipalidad Distrital de Uco",16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,EL TAMBO,OR HUANCAYO,OPERATIVO,08:45 a 16:45,AVENIDA MARISCAL CASTILLA Nº 1801,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,TARMA,TARMA,OR TARMA,OPERATIVO,08:45 a 16:45,JIRÓN AREQUIPA Nº 939,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CHANCHAMAYO,LA MERCED,OR CHANCHAMAYO,OPERATIVO,08:45 a 16:45,PROLONGACIÓN TARMA Nº 242,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,SATIPO,PANGOA,PAP PANGOA,OPERATIVO,08:45 a 16:45,CALLE 07 DE JUNIO Nº 641 PLAZA PRINCIPAL CENTRO CIVICO,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,SATIPO,MAZAMARI,PAP MAZAMARI,OPERATIVO,08:45 a 16:45,AVENIDA SAN JUAN N° 377,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CONCEPCION,CONCEPCIÓN,PAP CONCEPCIÓN,OPERATIVO,08:45 a 16:45,JIRÓN RICARDO PALMA S/N MERCADO MODELO INTERIOR 1,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,JAUJA,JAUJA,PAP JAUJA,OPERATIVO,08:45 a 16:45,JIRÓN SUCRE N° 889,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,JUNIN,JUNIN,PAP JUNIN,OPERATIVO,08:45 a 16:45,JIRÓN SIMÓN BOLIVAR N° 820,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,YAULI,SANTA ROSA DE SACCO,PAP YAULI,OPERATIVO,08:45 a 16:45,AVENIDA MIGUEL GRAU N° 309,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,SATIPO,SATIPO,PAP SATIPO,OPERATIVO,08:45 a 16:45,AVENIDA MICAELA BASTIDAS 747 - INT. 1A - CENTRO CIVICO,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CHUPACA,CHUPACA,PAP CHUPACA,OPERATIVO,08:45 a 16:45,JIRÓN GRAU N° 195 - CENTRO CÍVICO,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CHANCHAMAYO,PICHANAQUI,PAP PICHANAQUI,OPERATIVO,08:45 a 16:45,JIRÓN INDEPENDENCIA S/N COLISEO MUNICIPAL,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,HUANCAYO,"ORA REGIONAL DOCENTE MATERNO INFANTIL ""EL CARMEN""",OPERATIVO,08:45 a 16:30,JIRÓN PUNO Nº 911,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,TARMA,TARMA,ORA DE APOYO FELIX MAYORCA SOTO,OPERATIVO,08:45 a 16:30,AVENIDA PACHECO Nº 362,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,JAUJA,JAUJA,ORA HOSPITAL DOMINGO OLAVEGOYA,OPERATIVO,08:45 a 16:30,JIRÓN SAN MARTÍN Nº 1153 URB. OLAVEGOYA,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,SATIPO,SATIPO,ORA DE APOYO MANUEL HIGA ARAKAKI,OPERATIVO,08:45 a 16:30,CALLE DANIEL ALCIDES CARRIÓN Nº 398,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CHANCHAMAYO,PICHANAQUI,ORA HOSPITAL DE APOYO PICHANAQUI,OPERATIVO,08:45 a 16:30,AVENIDA SAN MARTÍN S/N PICHANAKI,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,HUANCAYO,ORA LA LIBERTAD,OPERATIVO,08:45 a 16:30,AV. ALAMEDA S/N. COOP. SANTA ISABEL,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,CHANCHAMAYO,LA MERCED,ORA HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL DR. JULIO DEMARINI CARO,OPERATIVO,08:45 a 16:30,AVENIDA DANIEL A. CARRION S/N AV. PAMPA DEL CARMEN S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,EL TAMBO,ORA HOSPITAL NACIONAL RAMIRO PRIALE,OPERATIVO,08:45 a 16:30,AVENIDA INDEPENDENCIA Nº 266,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,SATIPO,PANGOA,ORA HOSPITAL DE PANGOA,OPERATIVO,08:45 a 16:30,AVENIDA LA CULTURA S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,CHILCA,ORA CHILCA,OPERATIVO,08:45 a 16:30,JIRÓN HUMBOLT Nº 900,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,HUANCAYO,MAC - JUNIN,OPERATIVO,08:30 a 16:30,AVENIDA FERROCARRIL N° 146 - 150 - CENTRO COMERCIAL MALL PLAZA,16. Reporte III Trimestre 2025.csv
2025-09-30,JUNIN,HUANCAYO,EL TAMBO,AGENTE RENIEC - OR HUANCAYO,OPERATIVO,08:45 a 16:45,AVENIDA MARISCAL CASTILLA Nº 1801,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUAMANGA,AYACUCHO,"ORA HOSPITAL REGIONAL DE AYACUCHO ""MIGUEL ANGEL MARISCAL LLERENA"" (MINSA)",OPERATIVO,08:45 a 16:45,Jirón Daniel Alcides Carrión S/N - 2da cuadra.,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,AYNA,PAP AYNA -SAN FRANCISCO,OPERATIVO,08:45 a 16:45,Avenida 28 de Julio S/N San Francisco,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUAMANGA,AYACUCHO,OR HUAMANGA,OPERATIVO,08:45 a 16:45,"Jirón San Martin Nº 473, 475, 477 y 477A",16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,CANGALLO,CANGALLO,PAP CANGALLO,OPERATIVO,08:45 a 16:45,Jirón Maria Parado de Bellido Nº 205,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUANTA,HUANTA,AG HUANTA,OPERATIVO,08:45 a 16:45,Jirón Ayacucho N° 305,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,SAN MIGUEL,PAP LA MAR,OPERATIVO,08:45 a 16:45,Jirón Maria Parado de Bellido S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,VICTOR FAJARDO,HUANCAPI,PAP VICTOR FAJARDO,OPERATIVO,08:45 a 16:45,Plaza Principal Nº 127,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUANCA SANCOS,SANCOS,PAP HUANCASANCOS,OPERATIVO,08:45 a 16:45,Avenida Progreso S/N Consejo Provincial de Huanca Sancos,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,PAP VILCASHUAMAN,OPERATIVO,08:45 a 16:45,Avenida Los Incas Nº 222,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,SUCRE,QUEROBAMBA,PAP SUCRE,OPERATIVO,08:45 a 16:45,Jirón San Martin S/N  Plaza de Armas Consejo Provincial de Sucre,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUANTA,HUANTA,"ORA HOSPITAL DE APOYO HUANTA ""DANIEL ALCIDES CARRION"" (MINSA)",OPERATIVO,08:45 a 16:45,Avenida Mariscal Castilla Nº 628,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,SAN MIGUEL,ORA SAN MIGUEL (MINSA),DESPLAZAMIENTO,08:45 a 16:45,Avenida Ramon Castilla s/n,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,CANGALLO,CANGALLO,ORA HOSPITAL DE APOYO CANGALLO (MINSA),OPERATIVO,08:45 a 16:45,Jirón Santa Rosa N° 110,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,LA CONVENCION,PICHARI,PAP PICHARI,OPERATIVO,08:45 a 16:45,Avenida BRASIL S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,CHINCHEROS,CHINCHEROS,PAP CHINCHEROS,OPERATIVO,08:45 a 16:45,Jirón COTABAMBAS N° 121,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,SAMUGARI,PAP SAMUGARI -PALMAPAMPA,OPERATIVO,08:45 a 16:45,Jirón Los Laureles S/N  Palmapampa Distrital de Samugari,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,TAMBO,ORA TAMBO (MINSA),OPERATIVO,08:45 a 16:45,Jirón Lima s/n,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUAMANGA,JESUS NAZARENO,ORA HOSPITAL DE APOYO JESUS NAZARENO (MINSA),OPERATIVO,08:45 a 16:45,Jirón Ciro Alegría Nº 547,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,ANDAHUAYLAS,TALAVERA,OR ANDAHUAYLAS,OPERATIVO,08:45 a 16:45,Jirón Amauta N° 311,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,CHINCHEROS,ANCCO HUALLO,ORA  CENTRO DE SALUD URIPA  (MINSA),OPERATIVO,08:45 a 16:45,Avenida  Túpac Amaru S/N  URIPA,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,ORA HOSPITAL REGIONAL DOCENTE  HUGO PESCE PESCETTO ANDAHUAYLAS (MINSA),OPERATIVO,08:45 a 16:45,Avenida Hugo Pesce Pesceto S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUANTA,SIVIA,ORA HOSPITAL DE APOYO DE SIVIA (MINSA),DESPLAZAMIENTO,08:45 a 16:45,Jirón Gervacio Santillana S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,LA CONVENCION,KIMBIRI,ORA CENTRO DE SALUD SAN JUAN DE KIMBIRI (MINSA),DESPLAZAMIENTO,08:45 a 16:45,Avenida Aeropuerto S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,LA CONVENCION,PICHARI,ORA HOSPITAL DE APOYO PICHARI (MINSA),OPERATIVO,08:45 a 16:45,Jirón Amazonas s/n,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,CHINCHEROS,CHINCHEROS,ORA HOSPITAL DE APOYO CHINCHEROS (MINSA),OPERATIVO,08:45 a 16:45,Avenida Fernando Belaunde Terry S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,CANGALLO,LOS MOROCHUCOS,ORA PAMPA CANGALLO (MINSA),OPERATIVO,08:45 a 16:45,Avenida María Arguedas S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,ORA SAN JUAN BAUTISTA,DESPLAZAMIENTO,08:45 a 16:45,AV. MALVINAS S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AYACUCHO,LA MAR,AYNA,ORA HOSPITAL DE APOYO AYNA SAN FRANCISCO,DESPLAZAMIENTO,08:45 a 16:45,AV. HUANTA S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,ORA HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Daniel Alcides Carrión N° 505,16. Reporte III Trimestre 2025.csv
2025-09-30,TACNA,TACNA,TACNA,ORA TACNA (MINSA),OPERATIVO,08:45 a 16:30,Calle Blondel S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,OR AREQUIPA,OPERATIVO,08:45 a 16:45,Calle San Juan de Dios N° 122 y Santo Domingo N° 101,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CAYLLOMA,CHIVAY,PAP CAYLLOMA,OPERATIVO,08:45 a 16:45,Calle Siglo XX S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CAMANA,CAMANA,AG CAMANA,OPERATIVO,08:45 a 16:45,Avenida Mariscal Castilla N° 221,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CARAVELI,CARAVELÍ,PAP CARAVELI,DESPLAZAMIENTO,08:45 a 16:45,Jirón Bolivar S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CASTILLA,APLAO,PAP CASTILLA,OPERATIVO,08:45 a 16:45,Calle Progreso S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,PAP CONDESUYOS,OPERATIVO,08:45 a 16:45,Avenida Alameda S/N - Los Tres Errantes,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,ISLAY,MOLLENDO,AG ISLAY,OPERATIVO,08:45 a 16:45,Jiron Arequipa Nº 261,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,LA UNION,COTAHUASI,PAP LA UNION,OPERATIVO,08:45 a 16:45,Calle Centenario N° 202 - Cotahuasi,16. Reporte III Trimestre 2025.csv
2025-09-30,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,ORA HOSPITAL REGIONAL MOQUEGUA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Simón Bolívar N° 505,16. Reporte III Trimestre 2025.csv
2025-09-30,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,AG MARISCAL NIETO,OPERATIVO,08:45 a 16:45,Avenida Central Mz D-4 Lt. 1,16. Reporte III Trimestre 2025.csv
2025-09-30,MOQUEGUA,ILO,ILO,AG ILO,OPERATIVO,08:45 a 16:45,Jirón Ayacucho N° 529,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CAYLLOMA,MAJES,AG MAJES,OPERATIVO,08:45 a 16:45,Avenida Arequipa S/N - Tienda 06 del Estadio Almirante Miguel Grau - Pedregal,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,CAYMA,AG CAYMA,OPERATIVO,08:45 a 16:45,Avenida Ramón Castilla S/N - Estadio La Tomilla,16. Reporte III Trimestre 2025.csv
2025-09-30,TACNA,TACNA,TACNA,OR TACNA,OPERATIVO,08:45 a 16:45,Calle Deustua Nº 173,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,ORA HOSPITAL III GOYENECHE (MINSA),OPERATIVO,08:45 a 16:30,Avenida Goyeneche N° 100,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CAMANA,CAMANA,ORA HOSPITAL DE CAMANA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Lima 550,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,PAUCARPATA,MAC - AREQUIPA,OPERATIVO,08:30 a 16:30,Avenida Porongoche N° 500 Paucarpata - Centro Comercial Mall Aventura,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,CAYLLOMA,MAJES,ORA HOSPITAL CENTRAL DE MAJES- ANGEL GABRIEL CHURA GALLEGOS (MINSA),OPERATIVO,08:45 a 16:30,Asentamiento B1 lote 1 Irrig. Majes,16. Reporte III Trimestre 2025.csv
2025-09-30,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,MAC - MOQUEGUA,OPERATIVO,08:30 a 16:30,"Avenida Circunvalación 1B Sub lote 1-A, Moquegua",16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,PAP PASEO CENTRAL,OPERATIVO,08:45 a 16:45,Calle Arturo Ibañez S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,CERRO COLORADO,C.S. MARITZA CAMPOS DIAZ (MINSA),OPERATIVO,08:45 a 16:30,Calle Yavari S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,PAUCARPATA,HOSPITAL EDMUNDO ESCOMEL (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida EL Cayro S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,HOSPITAL CARLOS ALBERTO SEGUIN ESCOBEDO (ESSALUD),OPERATIVO,08:45 a 16:30,Calle Peral S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,YANAHUARA,ORA HOSPITAL III YANAHUARA (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida Zamácola S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,AREQUIPA,AREQUIPA,AREQUIPA,AGENTE RENIEC - OR AREQUIPA,OPERATIVO,08:45 a 16:45,Calle San Juan de Dios N° 122 y Santo Domingo N° 101,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,CUSCO,SANTIAGO,ORA ANTONIO LORENA DEL CUSCO (MINSA),OPERATIVO,08:45 a 16:30,Calle Carlos Ugarte S/N Urb. Primavera Cuartel Agustín Gamarra,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,CUSCO,WANCHAQ,ORA HOSPITAL NACIONAL ADOLFO GUEVARA VELASCO (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida Ancelmo Alvarez S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,ABANCAY,ABANCAY,OR ABANCAY,OPERATIVO,08:45 a 16:45,Avenida La Victoria Nº 214,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,AYMARAES,CHALHUANCA,PANP AYMARAES,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N (Gobernatura De Chalhuanca),16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,ANTABAMBA,ANTABAMBA,PANP ANTABAMBA,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S / N,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,COTABAMBAS,TAMBOBAMBA,PAP TAMBOBAMBA,OPERATIVO,08:45 a 16:45,Avenida Perú - Plaza de Armas S/N - 3er Piso,16. Reporte III Trimestre 2025.csv
2025-09-30,APURIMAC,GRAU,CHUQUIBAMBILLA,PANP GRAU,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S / N,16. Reporte III Trimestre 2025.csv
2025-09-30,CUSCO,CUSCO,CUSCO,OR CUSCO,OPERATIVO,08:45 a 16:45,Avenida El Sol N° 272,16. Reporte III Trimestre 2025.csv
